date,open,high,low,close,volume,name
9/24/2009,184.92,185.6,181.17,183.06,10988681,GS
9/25/2009,182.18,183.1,177.7,179.5,12299602,GS
9/28/2009,180.14,182.78,178.66,182.5,7895536,GS
9/29/2009,182.99,184.78,182.13,183.58,7541118,GS
9/30/2009,184.77,185.48,181.82,184.35,10518806,GS
10/1/2009,184.01,184.69,178.6,178.99,11049061,GS
10/2/2009,176.45,181.06,175.6,179.61,9232510,GS
10/5/2009,180.77,186.65,180.55,186.47,9478034,GS
10/6/2009,188.46,189.44,184.6,186.98,13925124,GS
10/7/2009,186.51,190.58,186,190.48,10587001,GS
10/8/2009,191.89,192.17,187.61,188.17,11978083,GS
10/9/2009,188.73,189.75,187.92,189.3,6531277,GS
10/12/2009,190.86,190.9,188.84,190.15,6190628,GS
10/13/2009,186.41,187.8,185.1,187.23,11968518,GS
10/14/2009,191.58,193.6,190.4,192.28,15806648,GS
10/15/2009,188.62,190.86,187.2,188.63,17838590,GS
10/16/2009,186.67,187.65,183.38,184.37,12754734,GS
10/19/2009,184.85,186.79,183.01,185.5,7481962,GS
10/20/2009,185.19,187.55,184.07,184.96,7388465,GS
10/21/2009,185.2,185.5,179.1,179.26,11765777,GS
10/22/2009,180.04,183.94,179.56,183.69,10669920,GS
10/23/2009,184.03,184.89,179.04,180.36,9222012,GS
10/26/2009,180.52,182.45,177.82,179.37,9429570,GS
10/27/2009,179.25,180.1,177.4,178.61,10507491,GS
10/28/2009,177.91,178.4,171.67,172.16,13589877,GS
10/29/2009,174.57,178.58,173.44,178.58,9342817,GS
10/30/2009,177.22,177.62,169.68,170.17,13324970,GS
11/2/2009,171.59,173.36,165.3,170.68,15806989,GS
11/3/2009,168.98,172.16,168.74,171.61,11154179,GS
11/4/2009,173.47,174.6,169.02,169.5,11147955,GS
11/5/2009,170.98,173.5,169.21,173.4,9017484,GS
11/6/2009,171.96,173.95,171,171.78,6277412,GS
11/9/2009,173.68,176.75,173.5,176.57,10335985,GS
11/10/2009,176.4,177.74,175.32,176.51,7248337,GS
11/11/2009,178.03,180.84,177.95,179.85,8190593,GS
11/12/2009,179.7,181.43,177.79,178.48,7407294,GS
11/13/2009,178.89,178.99,175.64,176.76,7637801,GS
11/16/2009,177.99,179.38,176.43,177.25,8750093,GS
11/17/2009,177.01,178.25,175.5,176.6,7684787,GS
11/18/2009,176.47,177.45,175.01,176.9,5959479,GS
11/19/2009,175.53,176.2,171.43,172.83,8894028,GS
11/20/2009,171.4,172.44,170.01,170.01,8825399,GS
11/23/2009,171.67,173.63,171.25,172,7932544,GS
11/24/2009,171.64,172,170.28,171.13,6148648,GS
11/25/2009,171.97,172.1,168.05,168.92,6984775,GS
11/27/2009,164.27,166.3,163.22,164.16,6883185,GS
11/30/2009,165.47,169.99,164.77,169.66,10702000,GS
12/1/2009,171.25,171.33,167.07,167.63,13495269,GS
12/2/2009,167.65,167.81,165.57,166.66,7500197,GS
12/3/2009,167.95,169.16,163.94,164.3,8022704,GS
12/4/2009,167.5,167.8,163.53,167.24,10411231,GS
12/7/2009,166.52,167.36,163.76,163.85,6656130,GS
12/8/2009,163.12,164.1,161.05,161.84,11696156,GS
12/9/2009,162.13,167.05,160.72,166.44,10982649,GS
12/10/2009,166.69,167.94,164.16,166.73,11932541,GS
12/11/2009,167.54,167.95,165.42,166,6429449,GS
12/14/2009,166.48,166.5,163.86,166.1,6656583,GS
12/15/2009,164.81,166,162.11,162.74,7542354,GS
12/16/2009,163.85,165.89,163.07,164.99,8640756,GS
12/17/2009,162.31,163.62,160.83,160.93,8952496,GS
12/18/2009,161.81,163.38,160.2,163.19,8693056,GS
12/21/2009,163.79,166.75,163.42,165.45,9397782,GS
12/22/2009,165.5,166.3,164.5,164.6,4191820,GS
12/23/2009,165.06,165.8,163.39,163.63,4053809,GS
12/24/2009,164,164.9,163.31,163.97,1858019,GS
12/28/2009,164.1,165.71,163.46,163.76,3586040,GS
12/29/2009,164.5,165.2,163.21,164.12,5218097,GS
12/30/2009,164.06,167.28,163.69,166.7,5998950,GS
12/31/2009,167.29,170.13,166.93,168.84,6403860,GS
1/4/2010,170.05,174.25,169.51,173.08,9138979,GS
1/5/2010,173,176.26,172.57,176.14,11667885,GS
1/6/2010,175.38,175.38,173.76,174.26,7382071,GS
1/7/2010,174.32,178.75,173.95,177.67,8727377,GS
1/8/2010,176.33,177.43,173.95,174.31,7270763,GS
1/11/2010,175.06,175.06,170.52,171.56,7714455,GS
1/12/2010,170.01,170.48,167.03,167.82,10362621,GS
1/13/2010,168.01,169.67,166.12,169.07,11271202,GS
1/14/2010,168,170.72,167.21,168.53,10526732,GS
1/15/2010,167.6,167.8,164.58,165.21,10900610,GS
1/19/2010,165.01,167.4,163.9,166.86,7705236,GS
1/20/2010,165.8,168.18,164.32,167.79,8893890,GS
1/21/2010,169.29,171,156.77,160.87,51738223,GS
1/22/2010,158.69,159.75,152.25,154.12,30175582,GS
1/25/2010,156.13,158.3,154.5,154.98,17876989,GS
1/26/2010,154.91,156.5,150.7,150.88,15989492,GS
1/27/2010,150.75,152.93,148.27,151.5,19901885,GS
1/28/2010,154.23,155.2,149.95,153.29,16163117,GS
1/29/2010,154.44,154.88,147.81,148.72,18507263,GS
2/1/2010,149.82,155.25,149.21,153.13,12980767,GS
2/2/2010,153.65,157.5,153.65,156.94,17301460,GS
2/3/2010,157.92,159.94,157.11,157.23,16789855,GS
2/4/2010,155.27,156.06,150.45,150.68,18894955,GS
2/5/2010,150.82,154.46,148.87,154.16,18759121,GS
2/8/2010,154.27,154.6,150.82,151.1,10260553,GS
2/9/2010,152.7,153.53,149.65,152.49,14021791,GS
2/10/2010,152.77,155.35,151.76,153.63,10558206,GS
2/11/2010,154.4,155.32,152.25,154.05,11166069,GS
2/12/2010,152.37,154.5,151.14,153.93,10294003,GS
2/16/2010,155.3,157.74,154.6,157.4,11501092,GS
2/17/2010,158,158.19,155.81,157.26,10071776,GS
2/18/2010,155.61,156.59,154.88,155.73,10998711,GS
2/19/2010,154.51,157,154.49,156.18,8693387,GS
2/22/2010,157.2,157.97,156.03,156.71,7376850,GS
2/23/2010,156.81,160.21,155.91,156.7,15698122,GS
2/24/2010,157.34,159.25,156.87,158.33,8367274,GS
2/25/2010,156.23,156.44,154.32,156.44,10522247,GS
2/26/2010,156.26,156.99,155.26,156.35,7813025,GS
3/1/2010,156.51,158.29,156.17,156.54,6526759,GS
3/2/2010,157.18,159.75,156.91,158.75,11995851,GS
3/3/2010,159.04,159.45,157.23,157.72,10007994,GS
3/4/2010,158.25,163.85,158.11,163.61,15442493,GS
3/5/2010,165.11,168.25,165,167.18,12229015,GS
3/8/2010,167.88,170.69,167.46,169.84,9350334,GS
3/9/2010,169.22,172.2,168,168.85,12964485,GS
3/10/2010,170.26,172.34,168.87,171.94,13109056,GS
3/11/2010,171.4,173.57,171.1,173.51,9075235,GS
3/12/2010,175.01,176.34,174,174.96,10219733,GS
3/15/2010,173.95,175.2,170.38,173.53,13962000,GS
3/16/2010,174.33,176.42,173.56,176.19,11691266,GS
3/17/2010,176.86,177.88,175.57,176.64,10142893,GS
3/18/2010,176.2,177.75,175.66,177.45,6890076,GS
3/19/2010,178.19,178.21,175.95,177.9,10896531,GS
3/22/2010,176.21,176.95,175.23,176.16,7320365,GS
3/23/2010,176.25,176.81,173.29,174.83,10810763,GS
3/24/2010,173.64,175.96,173.64,174.41,8403097,GS
3/25/2010,175.24,178.73,174.78,174.9,9535070,GS
3/26/2010,175.38,175.48,171.91,172.87,11815436,GS
3/29/2010,173.87,174.43,171.64,174.05,11787153,GS
3/30/2010,174.26,174.78,170.7,171.38,8186068,GS
3/31/2010,170,171.66,169.85,170.63,8245706,GS
4/1/2010,171.72,172,169.5,170.22,6482031,GS
4/5/2010,170.68,173.37,169.77,173.16,6137584,GS
4/6/2010,172.61,173.89,172.15,172.9,7745506,GS
4/7/2010,172.89,177.9,172.81,176.36,13888151,GS
4/8/2010,176.1,180.8,175.28,179.5,10668741,GS
4/9/2010,180.28,181,177.5,179.12,8465296,GS
4/12/2010,179.36,180.38,177.84,177.84,6042226,GS
4/13/2010,177.56,180,177.11,179.25,6467785,GS
4/14/2010,183.91,185.94,183.07,184.92,12559543,GS
4/15/2010,185.54,185.6,183.66,184.27,7841950,GS
4/16/2010,183.62,186.41,155.55,160.7,102044993,GS
4/19/2010,155.6,163.73,155,163.32,54299112,GS
4/20/2010,166.44,166.71,158,159.98,42196524,GS
4/21/2010,161.67,163.14,157,158.93,30385643,GS
4/22/2010,157.93,162,156.29,159.05,24832945,GS
4/23/2010,160.19,160.72,157,157.4,14915918,GS
4/26/2010,156.72,156.99,151.52,152.03,30940641,GS
4/27/2010,150.25,156.19,150.15,153.04,34516793,GS
4/28/2010,156.66,157.65,154.69,157.01,21226053,GS
4/29/2010,159.55,161.05,158.34,160.24,18464219,GS
4/30/2010,151.9,152.5,143.3,145.2,73187804,GS
5/3/2010,147.84,150.65,146.53,149.5,28282690,GS
5/4/2010,149.03,152.35,147.83,149.45,30313386,GS
5/5/2010,148.1,151.22,147.2,148.19,18355115,GS
5/6/2010,147.48,148.63,139.06,142.32,22983377,GS
5/7/2010,145.38,146.55,141.5,142.99,21268446,GS
5/10/2010,149.09,149.9,141.2,143.83,23106856,GS
5/11/2010,142.4,145.5,141.55,141.97,15497855,GS
5/12/2010,144.24,147.65,142.28,147.2,15456965,GS
5/13/2010,148.36,148.45,144.42,144.65,11525733,GS
5/14/2010,143.41,144.15,141.9,143.23,10982599,GS
5/17/2010,143.47,144.3,138.53,142.64,16337950,GS
5/18/2010,143.69,143.75,136.6,137.36,18025541,GS
5/19/2010,137.95,140.13,136.1,140.1,18087140,GS
5/20/2010,138.2,139.49,135.75,136.1,16279274,GS
5/21/2010,137.08,143.45,136.25,140.62,25553374,GS
5/24/2010,142,142.95,136.51,136.69,16580328,GS
5/25/2010,134.73,143.19,134.2,142.56,21490803,GS
5/26/2010,144.28,145.8,139.69,140.3,17080490,GS
5/27/2010,142.93,145.05,141.04,144.95,12910136,GS
5/28/2010,144.42,145.8,143.1,144.26,10691396,GS
6/1/2010,144.26,146.4,141.7,141.86,9462318,GS
6/2/2010,142,145,141.14,144.83,7673686,GS
6/3/2010,144.91,145.25,142.5,144.04,7457402,GS
6/4/2010,142.17,145.87,141.71,142.25,14922132,GS
6/7/2010,142.28,143.27,137.85,138.68,12238566,GS
6/8/2010,139.14,139.68,135.05,137.78,14586924,GS
6/9/2010,138.59,139.42,136.22,136.8,8955872,GS
6/10/2010,137.6,137.77,131.3,133.77,21930904,GS
6/11/2010,133.33,136.05,133,135.64,9241746,GS
6/14/2010,137.11,137.11,133.4,133.44,10958006,GS
6/15/2010,134.63,137.4,133.3,136.9,10654108,GS
6/16/2010,136.06,138.26,135.71,137.06,7080797,GS
6/17/2010,136.95,138.38,135.22,137.32,8106454,GS
6/18/2010,137.82,139.72,137.52,138.18,10159125,GS
6/21/2010,139.64,140.15,137.31,137.74,8694312,GS
6/22/2010,137.54,137.75,134.59,134.79,9008840,GS
6/23/2010,133.9,136.38,132.73,135.07,8232474,GS
6/24/2010,134.14,135.98,133.11,134.98,9998910,GS
6/25/2010,136.99,140.9,135.42,139.66,14341596,GS
6/28/2010,140.38,140.38,136.53,136.66,9910978,GS
6/29/2010,134.98,135.85,133.17,133.76,10339819,GS
6/30/2010,133.68,134.3,131.02,131.27,9148289,GS
7/1/2010,131.69,133.75,129.5,131.14,11648608,GS
7/2/2010,132.11,132.38,129.69,131.08,6568376,GS
7/6/2010,133.74,134.39,131.07,132.26,7821698,GS
7/7/2010,132.44,136.13,132.07,135.83,9302583,GS
7/8/2010,136.92,137.17,133.56,135.46,9896908,GS
7/9/2010,135.36,138.5,134.59,138.06,6922280,GS
7/12/2010,137.61,138.31,136.03,137.25,4737381,GS
7/13/2010,138.5,141.2,138.11,140.25,8983815,GS
7/14/2010,139.29,139.59,137.66,139.06,6069204,GS
7/15/2010,140.02,146.25,137.82,145.22,21621842,GS
7/16/2010,151.47,152,146.05,146.17,29604581,GS
7/19/2010,147.67,147.7,144.1,145.68,10875876,GS
7/20/2010,142.18,149.73,141.55,148.91,20577825,GS
7/21/2010,150.05,150.97,146.86,146.99,11345450,GS
7/22/2010,148.88,149.88,144.16,146.55,13312475,GS
7/23/2010,146.65,148.41,144.57,147.38,7310069,GS
7/26/2010,147.39,149,145.21,148.2,6093296,GS
7/27/2010,149.09,149.66,147,147.23,7153238,GS
7/28/2010,147,148.65,146.78,147.2,4846297,GS
7/29/2010,148.27,153.15,147.63,152.58,15683142,GS
7/30/2010,151.35,153.41,150.8,150.82,8805276,GS
8/2/2010,152.82,153.64,151.61,152.74,6532904,GS
8/3/2010,152.12,153.96,151.41,153.19,5654183,GS
8/4/2010,153.62,157.25,153,156.41,12289451,GS
8/5/2010,155.63,156.22,154.4,155.92,5682566,GS
8/6/2010,154.54,156.06,153.77,155.18,8083004,GS
8/9/2010,155.93,156.2,154.59,155.4,4210209,GS
8/10/2010,154.02,154.77,153.18,153.9,5867378,GS
8/11/2010,151.72,152,148.91,149.25,7737320,GS
8/12/2010,147.81,150.59,147.81,149.42,4957374,GS
8/13/2010,149.38,150.45,148.08,148.08,4225453,GS
8/16/2010,147.58,149.18,147,147.76,3764044,GS
8/17/2010,148.68,149.79,148.14,148.59,4393052,GS
8/18/2010,148.54,149.94,147.73,149.2,4461519,GS
8/19/2010,148.67,149.66,146.28,147.05,5292050,GS
8/20/2010,147.44,148.97,147.25,148.24,5277121,GS
8/23/2010,148.12,148.5,146.6,146.74,3729719,GS
8/24/2010,144.8,145.49,143.82,143.95,6374001,GS
8/25/2010,142.81,145.33,142.75,144.68,5641742,GS
8/26/2010,144.94,145.16,141.66,141.81,6819104,GS
8/27/2010,141.13,141.74,138.25,139.75,11252664,GS
8/30/2010,138.83,140.11,136.65,136.66,6205717,GS
8/31/2010,136.25,138.01,135.79,136.63,7066220,GS
9/1/2010,139.01,140.34,137.8,139.74,6897692,GS
9/2/2010,139.93,140.15,138.45,139.78,4999659,GS
9/3/2010,141.62,147.99,141.33,147.29,13588404,GS
9/7/2010,146.15,146.24,144.15,145.21,6211857,GS
9/8/2010,145.38,149.66,145.36,147.54,8310204,GS
9/9/2010,149.79,150.68,148.5,149.14,6737912,GS
9/10/2010,149.46,150.75,148.81,150.39,4421629,GS
9/13/2010,152.32,154.7,152.3,154.37,7661788,GS
9/14/2010,153.54,153.75,152.23,152.53,5689339,GS
9/15/2010,151.67,152.8,150.67,152.56,5699498,GS
9/16/2010,152.28,152.48,151.16,152.23,4394077,GS
9/17/2010,152.11,152.47,150.56,150.98,4841057,GS
9/20/2010,150.98,152.4,149.89,151.9,5641405,GS
9/21/2010,152.11,154.57,151.09,151.4,6884066,GS
9/22/2010,149.95,150.55,147.69,148.07,8986866,GS
9/23/2010,146.36,146.87,143.98,144.91,9154000,GS
9/24/2010,146.25,147.6,145.82,147.28,5623690,GS
9/27/2010,147.01,148.41,145.78,146,5205948,GS
9/28/2010,146.51,146.69,144.06,145.01,5506414,GS
9/29/2010,145.02,145.02,142.54,144.42,6950389,GS
9/30/2010,145.25,146.98,144.3,144.58,6854687,GS
10/1/2010,145.2,148.5,144.82,147.7,7439742,GS
10/4/2010,147.7,148.47,144.7,146.57,5873999,GS
10/5/2010,147.56,150.28,146.07,149.57,8729841,GS
10/6/2010,149.75,152.33,149.13,150.84,6338807,GS
10/7/2010,152.11,152.36,150.03,151.11,4476194,GS
10/8/2010,151.15,153.4,150.62,152.66,5225059,GS
10/11/2010,152.67,153.09,151.27,152.2,4456412,GS
10/12/2010,151.3,155.45,151.01,155.21,6377921,GS
10/13/2010,156.3,156.69,154.39,154.73,5631455,GS
10/14/2010,154.23,154.29,150.55,151.59,6891082,GS
10/15/2010,152.69,152.69,150.66,150.69,6902873,GS
10/18/2010,150.93,154.38,150.85,153.7,6984071,GS
10/19/2010,155.14,159.7,153.84,156.72,14499876,GS
10/20/2010,156.21,160.25,154.86,159.6,10631144,GS
10/21/2010,159.58,161.5,158.1,159.3,6360834,GS
10/22/2010,159.89,159.98,157.5,157.76,4052041,GS
10/25/2010,159.36,159.45,156.27,157.39,5729368,GS
10/26/2010,156.72,158.73,156.53,158.29,4075492,GS
10/27/2010,157.19,160.59,157,160.15,6580862,GS
10/28/2010,160.86,163.79,160.44,163.24,9918773,GS
10/29/2010,162.15,163.6,160.95,161.13,4541916,GS
11/1/2010,161.77,162.96,160.17,161.57,4516161,GS
11/2/2010,162.06,163,161.8,162.82,3335019,GS
11/3/2010,163.18,163.18,160.57,162.63,4464701,GS
11/4/2010,163.62,166.4,162.69,166.39,8163835,GS
11/5/2010,165.99,171.18,165.92,171.07,11989211,GS
11/8/2010,169.95,171.61,169.1,169.2,5518638,GS
11/9/2010,170.3,170.85,166,166.55,7351751,GS
11/10/2010,166.31,168.65,165.57,167.22,6333143,GS
11/11/2010,165.79,168.89,165.79,167.71,3933054,GS
11/12/2010,166.39,168.12,164.65,165.83,4742507,GS
11/15/2010,165.68,169.35,165.01,167.22,5205268,GS
11/16/2010,165.8,167,164.66,165.1,5921382,GS
11/17/2010,165.12,165.73,164,164.89,3729814,GS
11/18/2010,165.69,168.93,165.6,167.35,4987973,GS
11/19/2010,167.5,167.75,165.7,166.67,4586998,GS
11/22/2010,164.3,164.38,158.45,161.05,11363929,GS
11/23/2010,159.1,160.9,157.66,157.78,7314967,GS
11/24/2010,158.96,160.7,158.55,160.26,4266792,GS
11/26/2010,158.46,159.35,158.07,158.22,1876842,GS
11/29/2010,157.49,160,157,159.28,4819914,GS
11/30/2010,158.07,159.33,156.14,156.14,5426888,GS
12/1/2010,158.45,159.2,157,158.45,6031420,GS
12/2/2010,159.16,163.25,158.84,162.5,7201608,GS
12/3/2010,161.31,162.5,160.95,162.31,4658480,GS
12/6/2010,161.66,163.19,161.49,162.65,3689426,GS
12/7/2010,164.52,164.77,161.44,161.59,5529061,GS
12/8/2010,161.96,166.14,161.89,166.14,5259483,GS
12/9/2010,167,167.75,165.75,166.45,5747520,GS
12/10/2010,166.41,168.47,165.9,168.47,4543771,GS
12/13/2010,168.25,170.92,167.9,169.48,5333627,GS
12/14/2010,169.67,169.99,166.84,167.33,4894491,GS
12/15/2010,166.64,167.29,165.11,165.21,4358875,GS
12/16/2010,165.69,165.91,163.21,164.46,4164421,GS
12/17/2010,163.92,165,163.12,164.04,5346810,GS
12/20/2010,163.74,166.9,163.65,166.05,3725655,GS
12/21/2010,166.54,168.88,166.5,168.23,4553171,GS
12/22/2010,168.67,169.68,167.9,169.6,3858649,GS
12/23/2010,169.1,169.7,167.17,167.6,2499421,GS
12/27/2010,166.79,170,166.41,169.83,2718713,GS
12/28/2010,170,171.23,168.83,169.19,2864681,GS
12/29/2010,169.4,169.78,166.57,167.63,3338091,GS
12/30/2010,168.09,168.25,166.99,167.64,1745709,GS
12/31/2010,167.58,168.8,167.01,168.16,1637111,GS
1/3/2011,170.55,173.25,169.85,173.05,5719247,GS
1/4/2011,173.87,174,172,173.08,3336094,GS
1/5/2011,172.05,174.49,172,174,4146974,GS
1/6/2011,174.51,174.59,171.98,172.21,5376047,GS
1/7/2011,172.7,172.89,169.36,170.69,4917488,GS
1/10/2011,170,171.29,169.2,169.76,3657840,GS
1/11/2011,170.5,171.42,168.32,169.36,4572242,GS
1/12/2011,169.39,172.31,169.18,171.67,5594834,GS
1/13/2011,172.04,172.6,171,171.57,3183720,GS
1/14/2011,171.19,175,171.19,175,5885032,GS
1/18/2011,174.75,175.34,173.05,174.68,4984039,GS
1/19/2011,169.46,171.49,165.86,166.49,13372654,GS
1/20/2011,166.55,167.06,164.01,165.69,8918942,GS
1/21/2011,165.88,169.2,165.12,166.2,5878551,GS
1/24/2011,165.99,167.07,165.75,166.3,4630918,GS
1/25/2011,163.05,164.79,160.12,161.98,11259730,GS
1/26/2011,161.7,162.84,161.04,161.31,6741559,GS
1/27/2011,161.13,164.25,161.11,164.03,6039000,GS
1/28/2011,164.16,165.09,161.42,161.77,4571432,GS
1/31/2011,161.38,163.72,161.23,163.62,3799023,GS
2/1/2011,163.86,166.25,163.61,165.33,4143189,GS
2/2/2011,165.15,166.64,164.2,165.05,2987254,GS
2/3/2011,164.99,164.99,161.84,164.64,4715205,GS
2/4/2011,164.88,164.98,162.76,164.83,3355741,GS
2/7/2011,164.79,168.1,164.6,167.13,5040460,GS
2/8/2011,167.02,168.72,166.26,168.55,4720719,GS
2/9/2011,168.23,168.23,164.66,166.01,5669980,GS
2/10/2011,165.15,166.65,164.68,165.34,4267265,GS
2/11/2011,165.11,167.69,164.81,166.66,4260926,GS
2/14/2011,166.15,167.8,165.51,167.52,3549511,GS
2/15/2011,167.32,168.44,166.82,167.91,4026516,GS
2/16/2011,168.56,169.9,168,168.81,4609262,GS
2/17/2011,168.54,168.69,167,167.16,4449899,GS
2/18/2011,167.04,168.3,166.85,168.04,3728226,GS
2/22/2011,165.67,165.76,162.35,162.94,5448637,GS
2/23/2011,162.63,164.8,161.77,163.09,4562512,GS
2/24/2011,162.2,163.9,161.32,163.44,4624311,GS
2/25/2011,164.05,165.88,163.52,165.12,4636791,GS
2/28/2011,165.53,166.25,163.11,163.78,4237243,GS
3/1/2011,163.55,164.49,161.3,161.31,7016859,GS
3/2/2011,161.58,163.33,161.11,161.69,4658549,GS
3/3/2011,162.71,165.18,162.69,164.49,4583671,GS
3/4/2011,162.88,163,160.36,161,7812311,GS
3/7/2011,161.41,161.84,158.5,159.15,7006515,GS
3/8/2011,159.43,161.78,159.04,161.3,4846420,GS
3/9/2011,161.85,163.72,161.58,162.35,4126238,GS
3/10/2011,160.8,161,159.99,160.27,4565194,GS
3/11/2011,159.85,161.55,159.84,160.68,2885310,GS
3/14/2011,159.94,160.5,158.02,158.43,4378159,GS
3/15/2011,156.06,158.05,154.85,157.25,5234606,GS
3/16/2011,157.23,157.24,153.26,154.38,7230714,GS
3/17/2011,155.93,156.35,153.95,155.75,5296153,GS
3/18/2011,156.6,160.25,155.24,159.96,10172934,GS
3/21/2011,161.62,162.15,159.9,160.21,4664016,GS
3/22/2011,160.64,162.21,160.12,160.79,3540500,GS
3/23/2011,160.02,160.23,158.24,159.53,3604339,GS
3/24/2011,160.35,160.5,158.83,159.91,2735487,GS
3/25/2011,160.51,160.51,157.7,157.97,4021739,GS
3/28/2011,158.2,159.29,156.41,156.47,3689595,GS
3/29/2011,156.6,158.7,155.53,158.47,3774030,GS
3/30/2011,159.03,160.43,157.47,159.07,2967727,GS
3/31/2011,157.38,160.07,157.32,158.6,3319661,GS
4/1/2011,159.77,162,159.66,160.23,3792343,GS
4/4/2011,160.76,160.88,158.6,158.9,2822050,GS
4/5/2011,158.46,159.15,157.62,158.91,3175262,GS
4/6/2011,159.89,161.99,158.86,161.89,4199946,GS
4/7/2011,161.99,164.4,161.57,162.4,4589588,GS
4/8/2011,163.49,163.62,160.82,160.96,3281483,GS
4/11/2011,160.54,162.91,160.54,161.47,3128638,GS
4/12/2011,160.25,161.44,159.45,160.42,3330748,GS
4/13/2011,162.5,163.98,159.83,160.17,5145536,GS
4/14/2011,157.51,157.6,155.25,155.79,7982308,GS
4/15/2011,156.18,156.95,154.63,155.13,5609029,GS
4/18/2011,154.05,154.88,151.52,153.78,5997941,GS
4/19/2011,156.09,156.1,149.55,151.86,13470807,GS
4/20/2011,153.17,154.15,151.5,152.7,7190890,GS
4/21/2011,153.09,154.33,152.7,153.51,3982265,GS
4/25/2011,152.58,152.59,151.18,152.19,3712444,GS
4/26/2011,151.89,153.95,151.78,153.27,4370755,GS
4/27/2011,153.6,153.85,152,152.86,4207655,GS
4/28/2011,152.55,152.6,150.2,150.6,5908475,GS
4/29/2011,150.28,151.87,149.64,151.01,6076194,GS
5/2/2011,152.2,153.07,151.01,151.3,4364055,GS
5/3/2011,150.97,152.8,150.68,151.87,3559048,GS
5/4/2011,152.25,152.46,150.95,151.52,3769057,GS
5/5/2011,150.87,151.22,149.95,150.41,4103334,GS
5/6/2011,151.47,151.97,149.53,150.1,5431637,GS
5/9/2011,149.7,149.87,148.8,149.12,3155261,GS
5/10/2011,149.02,150.74,148.52,150.4,4036137,GS
5/11/2011,150,150,147.65,147.88,5311848,GS
5/12/2011,145.99,146.78,140.66,142.75,20661240,GS
5/13/2011,142.39,142.52,139.25,141.46,14261474,GS
5/16/2011,140.89,143.39,140.26,140.6,6458927,GS
5/17/2011,140.26,141.95,139.08,140.81,7079352,GS
5/18/2011,140.94,141.82,140.21,140.84,4775217,GS
5/19/2011,141.23,141.3,138.43,139.34,7334180,GS
5/20/2011,138.18,139.64,134.79,134.99,11291555,GS
5/23/2011,133.64,137.19,133.64,135.84,8407529,GS
5/24/2011,136.27,136.76,135.03,136.34,6605559,GS
5/25/2011,135.67,137.59,135.51,136.24,6529663,GS
5/26/2011,136.2,136.7,135.34,136.26,5334485,GS
5/27/2011,136.25,138.96,136.23,138.66,5275708,GS
5/31/2011,140.82,142.3,135.23,140.73,7023566,GS
6/1/2011,139.95,140,136.1,136.17,6772506,GS
6/2/2011,136.65,136.73,131.5,134.38,12423522,GS
6/3/2011,132.98,137.17,132.89,135.33,5457937,GS
6/6/2011,134.75,135.22,133.14,133.9,5287937,GS
6/7/2011,134.38,135.76,132.99,132.99,6200364,GS
6/8/2011,132.63,134.89,131.5,131.59,6796246,GS
6/9/2011,131.99,135.1,131.83,133.53,4499096,GS
6/10/2011,133.21,137.25,132.52,135.92,7557273,GS
6/13/2011,136.13,137.97,135.92,137.53,5273694,GS
6/14/2011,138.2,138.95,136.54,137.1,5850046,GS
6/15/2011,136.07,137.59,134.01,134.85,5715291,GS
6/16/2011,134.63,136.89,134.15,136.09,5230680,GS
6/17/2011,137.83,138.79,137.21,137.23,6768521,GS
6/20/2011,136.42,136.73,134.36,135.14,4021799,GS
6/21/2011,135.5,137.19,134.3,135.96,4213300,GS
6/22/2011,135.59,137.78,134.43,134.52,4228140,GS
6/23/2011,133.1,133.83,131.64,132.36,6707794,GS
6/24/2011,132.81,133.45,130.82,130.91,5775678,GS
6/27/2011,130.75,131.86,129.8,130.71,5832605,GS
6/28/2011,131.34,131.34,128.3,129.26,8059751,GS
6/29/2011,129.73,133.23,129.5,132.53,8170790,GS
6/30/2011,133.05,133.8,131.5,133.09,4992942,GS
7/1/2011,133.43,136.72,133.09,136.65,5103532,GS
7/5/2011,135.9,136.05,133,134.5,4457197,GS
7/6/2011,133.78,134.44,132.82,133.89,3029560,GS
7/7/2011,135.09,136.2,134.72,135.01,3859210,GS
7/8/2011,133.32,134.4,133.17,134.08,4141864,GS
7/11/2011,132.75,133.43,131.07,132.02,4724427,GS
7/12/2011,131.42,132.66,130.1,130.31,4333362,GS
7/13/2011,130.74,131.77,129.7,129.92,4413958,GS
7/14/2011,131.7,132.2,129.75,129.89,5357862,GS
7/15/2011,131.31,131.51,129.18,130.16,5260131,GS
7/18/2011,129.58,130.16,127.5,129.33,5839559,GS
7/19/2011,125.73,129.93,125.5,128.49,15301315,GS
7/20/2011,128,133.8,127.58,132.75,8578755,GS
7/21/2011,133.52,135.98,133.25,135.58,7672420,GS
7/22/2011,135.03,136.47,134.44,135.49,4928279,GS
7/25/2011,134.17,137.13,133.5,136.85,5856972,GS
7/26/2011,136.61,139.25,136.02,137.6,5465238,GS
7/27/2011,136.79,137.25,134.44,134.72,5250559,GS
7/28/2011,134.97,138.13,134.65,135.84,4430105,GS
7/29/2011,134.1,136.6,133.13,134.97,5346350,GS
8/1/2011,136.92,137.34,133.75,134.15,5886638,GS
8/2/2011,132.08,134.76,131.18,131.23,7594489,GS
8/3/2011,131.35,133.27,130.71,132.08,6499388,GS
8/4/2011,130.84,131.89,126.21,126.23,8197178,GS
